,time,location
38363,1681814456,None
38364,1681814457,None
38365,1681814458,None
38366,1681814459,None
38367,1681814460,None
38368,1681814461,None
38369,1681814462,None
38370,1681814463,None
38371,1681814464,None
38372,1681814465,None
38373,1681814466,None
38374,1681814467,None
38375,1681814468,None
38376,1681814469,None
38377,1681814470,None
38378,1681814471,None
38379,1681814472,None
38380,1681814473,None
38381,1681814474,None
38382,1681814475,None
38383,1681814476,None
38384,1681814477,None
38385,1681814478,None
38386,1681814479,None
38387,1681814480,None
38388,1681814481,None
38389,1681814482,None
38390,1681814483,None
38391,1681814484,None
38392,1681814485,None
38393,1681814486,None
38394,1681814487,None
38395,1681814488,None
38396,1681814489,None
38397,1681814490,None
38398,1681814491,None
38399,1681814492,None
38400,1681814493,None
38401,1681814494,None
38402,1681814495,None
38403,1681814496,None
38404,1681814497,None
38405,1681814498,None
38406,1681814499,None
38407,1681814500,None
38408,1681814501,None
38409,1681814502,None
38410,1681814503,None
38411,1681814504,None
38412,1681814505,None
38413,1681814506,None
38414,1681814507,None
38415,1681814508,None
38416,1681814509,None
38417,1681814510,None
38418,1681814511,None
38419,1681814512,None
38420,1681814513,None
38421,1681814514,None
38422,1681814515,None
38423,1681814516,None
38424,1681814517,None
38425,1681814518,None
38426,1681814519,None
38427,1681814520,None
38428,1681814521,None
38429,1681814522,None
38430,1681814523,None
38431,1681814524,None
38432,1681814525,None
38433,1681814526,None
38434,1681814527,None
38435,1681814528,None
38436,1681814529,None
38437,1681814530,None
38438,1681814531,None
38439,1681814532,None
38440,1681814533,None
38441,1681814534,None
38442,1681814535,None
38443,1681814536,None
38444,1681814537,None
38445,1681814538,None
38446,1681814539,None
38447,1681814540,None
38448,1681814541,None
38449,1681814542,None
38450,1681814543,None
38451,1681814544,None
38452,1681814545,None
38453,1681814546,None
38454,1681814547,None
38455,1681814548,None
38456,1681814549,None
38457,1681814550,None
38458,1681814551,None
38459,1681814552,None
38460,1681814553,None
38461,1681814554,None
38462,1681814555,None
38463,1681814556,None
38464,1681814557,None
38465,1681814558,None
38466,1681814559,None
38467,1681814560,None
38468,1681814561,None
38469,1681814562,None
38470,1681814563,None
38471,1681814564,None
38472,1681814565,None
38473,1681814566,None
38474,1681814567,None
38475,1681814568,None
38476,1681814569,None
38477,1681814570,None
38478,1681814571,None
38479,1681814572,None
38480,1681814573,None
38481,1681814574,None
38482,1681814575,None
38483,1681814576,None
38484,1681814577,None
38485,1681814578,None
38486,1681814579,None
38487,1681814580,None
38488,1681814581,None
38489,1681814582,None
38490,1681814583,None
38491,1681814584,None
38492,1681814585,None
38493,1681814586,None
38494,1681814587,None
38495,1681814588,None
38496,1681814589,None
38497,1681814590,None
38498,1681814591,None
38499,1681814592,None
38500,1681814593,None
38501,1681814594,None
38502,1681814595,None
38503,1681814596,None
38504,1681814597,None
38505,1681814598,None
38506,1681814599,None
38507,1681814600,None
38508,1681814601,None
38509,1681814602,None
38510,1681814603,None
38511,1681814604,None
38512,1681814605,None
38513,1681814606,None
38514,1681814607,None
38515,1681814608,None
38516,1681814609,None
38517,1681814610,None
38518,1681814611,None
38519,1681814612,None
38520,1681814613,None
38521,1681814614,None
38522,1681814615,None
38523,1681814616,None
38524,1681814617,None
38525,1681814618,None
38526,1681814619,None
38527,1681814620,None
38528,1681814621,None
38529,1681814622,None
38530,1681814623,None
38531,1681814624,None
38532,1681814625,None
38533,1681814626,None
38534,1681814627,None
38535,1681814628,None
38536,1681814629,None
38537,1681814630,None
38538,1681814631,None
38539,1681814632,None
38540,1681814633,None
38541,1681814634,None
38542,1681814635,None
38543,1681814636,None
38544,1681814637,None
38545,1681814638,None
38546,1681814639,None
38547,1681814640,None
38548,1681814641,None
38549,1681814642,None
38550,1681814643,None
38551,1681814644,None
38552,1681814645,None
38553,1681814646,None
38554,1681814647,None
38555,1681814648,None
38556,1681814649,None
38557,1681814650,None
38558,1681814651,None
38559,1681814652,None
38560,1681814653,None
38561,1681814654,None
38562,1681814655,None
38563,1681814656,None
38564,1681814657,None
38565,1681814658,None
38566,1681814659,None
38567,1681814660,None
38568,1681814661,None
38569,1681814662,None
38570,1681814663,None
38571,1681814664,None
38572,1681814665,None
38573,1681814666,None
38574,1681814667,None
38575,1681814668,None
38576,1681814669,None
38577,1681814670,None
38578,1681814671,None
38579,1681814672,None
38580,1681814673,None
38581,1681814674,None
38582,1681814675,None
38583,1681814676,None
38584,1681814677,None
38585,1681814678,None
38586,1681814679,None
38587,1681814680,None
38588,1681814681,None
38589,1681814682,None
38590,1681814683,None
38591,1681814684,None
38592,1681814685,None
38593,1681814686,None
38594,1681814687,None
38595,1681814688,None
38596,1681814689,None
38597,1681814690,None
38598,1681814691,None
38599,1681814692,None
38600,1681814693,None
38601,1681814694,None
38602,1681814695,None
38603,1681814696,None
38604,1681814697,None
38605,1681814698,None
38606,1681814699,None
38607,1681814700,None
38608,1681814701,None
38609,1681814702,None
38610,1681814703,None
38611,1681814704,None
38612,1681814705,None
38613,1681814706,None
38614,1681814707,None
38615,1681814708,None
38616,1681814709,None
38617,1681814710,None
38618,1681814711,None
38619,1681814712,None
38620,1681814713,None
38621,1681814714,None
38622,1681814715,None
38623,1681814716,None
38624,1681814717,None
38625,1681814718,None
38626,1681814719,None
38627,1681814720,None
38628,1681814721,None
38629,1681814722,None
38630,1681814723,None
38631,1681814724,None
38632,1681814725,None
38633,1681814726,None
38634,1681814727,None
38635,1681814728,None
38636,1681814729,None
38637,1681814730,None
38638,1681814731,None
38639,1681814732,None
38640,1681814733,None
38641,1681814734,None
38642,1681814735,None
38643,1681814736,None
38644,1681814737,None
38645,1681814738,None
38646,1681814739,None
38647,1681814740,None
38648,1681814741,None
38649,1681814742,None
38650,1681814743,None
38651,1681814744,None
38652,1681814745,None
38653,1681814746,None
38654,1681814747,None
38655,1681814748,None
38656,1681814749,None
38657,1681814750,None
38658,1681814751,None
38659,1681814752,None
38660,1681814753,None
38661,1681814754,None
38662,1681814755,None
38663,1681814756,None
38664,1681814757,None
38665,1681814758,None
38666,1681814759,None
38667,1681814760,None
38668,1681814761,None
38669,1681814762,None
38670,1681814763,None
38671,1681814764,None
38672,1681814765,None
38673,1681814766,None
38674,1681814767,None
38675,1681814768,None
38676,1681814769,None
38677,1681814770,None
38678,1681814771,None
38679,1681814772,None
38680,1681814773,None
38681,1681814774,None
38682,1681814775,None
38683,1681814776,None
38684,1681814777,None
38685,1681814778,None
38686,1681814779,None
38687,1681814780,None
38688,1681814781,None
38689,1681814782,None
38690,1681814783,None
38691,1681814784,None
38692,1681814785,None
38693,1681814786,None
38694,1681814787,None
38695,1681814788,None
38696,1681814789,None
38697,1681814790,None
38698,1681814791,None
38699,1681814792,None
38700,1681814793,None
38701,1681814794,None
38702,1681814795,None
38703,1681814796,None
38704,1681814797,None
38705,1681814798,None
38706,1681814799,None
38707,1681814800,None
38708,1681814801,None
38709,1681814802,None
38710,1681814803,None
38711,1681814804,None
38712,1681814805,None
38713,1681814806,None
38714,1681814807,None
38715,1681814808,None
38716,1681814809,None
38717,1681814810,None
38718,1681814811,None
38719,1681814812,None
38720,1681814813,None
38721,1681814814,None
38722,1681814815,None
38723,1681814816,None
38724,1681814817,None
38725,1681814818,None
38726,1681814819,None
38727,1681814820,None
38728,1681814821,None
38729,1681814822,None
38730,1681814823,None
38731,1681814824,None
38732,1681814825,None
38733,1681814826,None
38734,1681814827,None
38735,1681814828,None
38736,1681814829,None
38737,1681814830,None
38738,1681814831,None
38739,1681814832,None
38740,1681814833,None
38741,1681814834,None
38742,1681814835,None
38743,1681814836,None
38744,1681814837,None
38745,1681814838,None
38746,1681814839,None
38747,1681814840,None
38748,1681814841,None
38749,1681814842,None
38750,1681814843,None
38751,1681814844,None
38752,1681814845,None
38753,1681814846,None
38754,1681814847,None
38755,1681814848,None
38756,1681814849,None
38757,1681814850,None
38758,1681814851,None
38759,1681814852,None
38760,1681814853,None
38761,1681814854,None
38762,1681814855,None
38763,1681814856,None
38764,1681814857,None
38765,1681814858,None
38766,1681814859,None
38767,1681814860,None
38768,1681814861,None
38769,1681814862,None
38770,1681814863,None
38771,1681814864,None
38772,1681814865,None
38773,1681814866,None
38774,1681814867,None
38775,1681814868,None
38776,1681814869,None
38777,1681814870,None
38778,1681814871,None
38779,1681814872,None
38780,1681814873,None
38781,1681814874,None
38782,1681814875,None
38783,1681814876,None
38784,1681814877,None
38785,1681814878,None
38786,1681814879,None
38787,1681814880,None
38788,1681814881,None
38789,1681814882,None
38790,1681814883,None
38791,1681814884,None
38792,1681814885,None
38793,1681814886,None
38794,1681814887,None
38795,1681814888,None
38796,1681814889,None
38797,1681814890,None
38798,1681814891,None
38799,1681814892,None
38800,1681814893,None
38801,1681814894,None
38802,1681814895,None
38803,1681814896,None
38804,1681814897,None
38805,1681814898,None
38806,1681814899,None
38807,1681814900,None
38808,1681814901,None
38809,1681814902,None
38810,1681814903,None
38811,1681814904,None
38812,1681814905,None
38813,1681814906,None
38814,1681814907,None
38815,1681814908,None
38816,1681814909,None
38817,1681814910,None
38818,1681814911,None
38819,1681814912,None
38820,1681814913,None
38821,1681814914,None
38822,1681814915,None
38823,1681814916,None
38824,1681814917,None
38825,1681814918,None
38826,1681814919,None
38827,1681814920,None
38828,1681814921,None
38829,1681814922,None
38830,1681814923,None
38831,1681814924,None
38832,1681814925,None
38833,1681814926,None
38834,1681814927,None
38835,1681814928,None
38836,1681814929,None
38837,1681814930,None
38838,1681814931,None
38839,1681814932,None
38840,1681814933,None
38841,1681814934,None
38842,1681814935,None
38843,1681814936,None
38844,1681814937,None
38845,1681814938,None
38846,1681814939,None
38847,1681814940,None
38848,1681814941,None
38849,1681814942,None
38850,1681814943,None
38851,1681814944,None
38852,1681814945,None
38853,1681814946,None
38854,1681814947,None
38855,1681814948,None
38856,1681814949,None
38857,1681814950,None
38858,1681814951,None
38859,1681814952,None
38860,1681814953,None
38861,1681814954,None
38862,1681814955,None
38863,1681814956,None
38864,1681814957,None
38865,1681814958,None
38866,1681814959,None
38867,1681814960,None
38868,1681814961,None
38869,1681814962,None
38870,1681814963,None
38871,1681814964,None
38872,1681814965,None
38873,1681814966,None
38874,1681814967,None
38875,1681814968,None
38876,1681814969,None
38877,1681814970,None
38878,1681814971,None
38879,1681814972,None
38880,1681814973,None
38881,1681814974,None
38882,1681814975,None
38883,1681814976,None
38884,1681814977,None
38885,1681814978,None
38886,1681814979,None
38887,1681814980,None
38888,1681814981,None
38889,1681814982,None
38890,1681814983,None
38891,1681814984,None
38892,1681814985,None
38893,1681814986,None
38894,1681814987,None
38895,1681814988,None
38896,1681814989,None
38897,1681814990,None
38898,1681814991,None
38899,1681814992,None
38900,1681814993,None
38901,1681814994,None
38902,1681814995,None
38903,1681814996,None
38904,1681814997,None
38905,1681814998,None
38906,1681814999,None
38907,1681815000,None
38908,1681815001,None
38909,1681815002,None
38910,1681815003,None
38911,1681815004,None
38912,1681815005,None
38913,1681815006,None
38914,1681815007,None
38915,1681815008,None
38916,1681815009,None
38917,1681815010,None
38918,1681815011,None
38919,1681815012,None
38920,1681815013,None
38921,1681815014,None
38922,1681815015,None
38923,1681815016,None
38924,1681815017,None
38925,1681815018,None
38926,1681815019,None
38927,1681815020,None
38928,1681815021,None
38929,1681815022,None
38930,1681815023,None
38931,1681815024,None
38932,1681815025,None
38933,1681815026,None
38934,1681815027,None
38935,1681815028,None
38936,1681815029,None
38937,1681815030,None
38938,1681815031,None
38939,1681815032,None
38940,1681815033,None
38941,1681815034,None
38942,1681815035,None
38943,1681815036,None
38944,1681815037,None
38945,1681815038,None
38946,1681815039,None
38947,1681815040,None
38948,1681815041,None
38949,1681815042,None
38950,1681815043,None
38951,1681815044,None
38952,1681815045,None
38953,1681815046,None
38954,1681815047,None
38955,1681815048,None
38956,1681815049,None
38957,1681815050,None
38958,1681815051,None
38959,1681815052,None
38960,1681815053,None
38961,1681815054,None
38962,1681815055,None
38963,1681815056,None
38964,1681815057,None
38965,1681815058,None
38966,1681815059,None
38967,1681815060,None
38968,1681815061,None
38969,1681815062,None
38970,1681815063,None
38971,1681815064,None
38972,1681815065,None
38973,1681815066,None
38974,1681815067,None
38975,1681815068,None
38976,1681815069,None
38977,1681815070,None
38978,1681815071,None
38979,1681815072,None
38980,1681815073,None
38981,1681815074,None
38982,1681815075,None
38983,1681815076,None
38984,1681815077,None
38985,1681815078,None
38986,1681815079,None
38987,1681815080,None
38988,1681815081,None
38989,1681815082,None
38990,1681815083,None
38991,1681815084,None
38992,1681815085,None
38993,1681815086,None
38994,1681815087,None
38995,1681815088,None
38996,1681815089,None
38997,1681815090,None
38998,1681815091,None
38999,1681815092,None
39000,1681815093,None
39001,1681815094,None
39002,1681815095,None
39003,1681815096,None
39004,1681815097,None
39005,1681815098,None
39006,1681815099,None
39007,1681815100,None
39008,1681815101,None
39009,1681815102,None
39010,1681815103,None
39011,1681815104,None
39012,1681815105,None
39013,1681815106,None
39014,1681815107,None
39015,1681815108,None
39016,1681815109,None
39017,1681815110,None
39018,1681815111,None
39019,1681815112,None
39020,1681815113,None
39021,1681815114,None
39022,1681815115,None
39023,1681815116,None
39024,1681815117,None
39025,1681815118,None
39026,1681815119,None
39027,1681815120,None
39028,1681815121,None
39029,1681815122,None
39030,1681815123,None
39031,1681815124,None
39032,1681815125,None
39033,1681815126,None
39034,1681815127,None
39035,1681815128,None
39036,1681815129,None
39037,1681815130,None
39038,1681815131,None
39039,1681815132,None
39040,1681815133,None
39041,1681815134,None
39042,1681815135,None
39043,1681815136,None
39044,1681815137,None
39045,1681815138,None
39046,1681815139,None
39047,1681815140,None
39048,1681815141,None
39049,1681815142,None
39050,1681815143,None
39051,1681815144,None
39052,1681815145,None
39053,1681815146,None
39054,1681815147,None
39055,1681815148,None
39056,1681815149,None
39057,1681815150,None
39058,1681815151,None
39059,1681815152,None
39060,1681815153,None
39061,1681815154,None
39062,1681815155,None
39063,1681815156,None
39064,1681815157,None
39065,1681815158,None
39066,1681815159,None
39067,1681815160,None
39068,1681815161,None
39069,1681815162,None
39070,1681815163,None
39071,1681815164,None
39072,1681815165,None
39073,1681815166,None
39074,1681815167,None
39075,1681815168,None
39076,1681815169,None
39077,1681815170,None
39078,1681815171,None
39079,1681815172,None
39080,1681815173,None
39081,1681815174,None
39082,1681815175,None
39083,1681815176,None
39084,1681815177,None
39085,1681815178,None
39086,1681815179,None
39087,1681815180,None
39088,1681815181,None
39089,1681815182,None
39090,1681815183,None
39091,1681815184,None
39092,1681815185,None
39093,1681815186,None
39094,1681815187,None
39095,1681815188,None
39096,1681815189,None
39097,1681815190,None
39098,1681815191,None
39099,1681815192,None
39100,1681815193,None
39101,1681815194,None
39102,1681815195,None
39103,1681815196,None
39104,1681815197,None
39105,1681815198,None
39106,1681815199,None
39107,1681815200,None
39108,1681815201,None
39109,1681815202,None
39110,1681815203,None
39111,1681815204,None
39112,1681815205,None
39113,1681815206,None
39114,1681815207,None
39115,1681815208,None
39116,1681815209,None
39117,1681815210,None
39118,1681815211,None
39119,1681815212,None
39120,1681815213,None
39121,1681815214,None
39122,1681815215,None
39123,1681815216,None
39124,1681815217,None
39125,1681815218,None
39126,1681815219,None
39127,1681815220,None
39128,1681815221,None
39129,1681815222,None
39130,1681815223,None
39131,1681815224,None
39132,1681815225,None
39133,1681815226,None
39134,1681815227,None
39135,1681815228,None
39136,1681815229,None
39137,1681815230,None
39138,1681815231,None
39139,1681815232,None
39140,1681815233,None
39141,1681815234,None
39142,1681815235,None
39143,1681815236,None
39144,1681815237,None
39145,1681815238,None
39146,1681815239,None
39147,1681815240,None
39148,1681815241,None
39149,1681815242,None
39150,1681815243,None
39151,1681815244,None
39152,1681815245,None
39153,1681815246,None
39154,1681815247,None
39155,1681815248,None
39156,1681815249,None
39157,1681815250,None
39158,1681815251,None
39159,1681815252,None
39160,1681815253,None
39161,1681815254,None
39162,1681815255,None
39163,1681815256,None
39164,1681815257,None
39165,1681815258,None
39166,1681815259,None
39167,1681815260,None
39168,1681815261,None
39169,1681815262,None
39170,1681815263,None
39171,1681815264,None
39172,1681815265,None
39173,1681815266,None
39174,1681815267,None
39175,1681815268,None
39176,1681815269,None
39177,1681815270,None
39178,1681815271,None
39179,1681815272,None
39180,1681815273,None
39181,1681815274,None
39182,1681815275,None
39183,1681815276,None
39184,1681815277,None
39185,1681815278,None
39186,1681815279,None
39187,1681815280,None
39188,1681815281,None
39189,1681815282,None
39190,1681815283,None
39191,1681815284,None
39192,1681815285,None
39193,1681815286,None
39194,1681815287,None
39195,1681815288,None
39196,1681815289,None
39197,1681815290,None
39198,1681815291,None
39199,1681815292,None
39200,1681815293,None
39201,1681815294,None
39202,1681815295,None
39203,1681815296,None
39204,1681815297,None
39205,1681815298,None
39206,1681815299,None
39207,1681815300,None
39208,1681815301,None
39209,1681815302,None
39210,1681815303,None
39211,1681815304,None
39212,1681815305,None
39213,1681815306,None
39214,1681815307,None
39215,1681815308,None
39216,1681815309,None
39217,1681815310,None
39218,1681815311,None
39219,1681815312,None
39220,1681815313,None
39221,1681815314,None
39222,1681815315,None
39223,1681815316,None
39224,1681815317,None
39225,1681815318,None
39226,1681815319,None
39227,1681815320,None
39228,1681815321,None
39229,1681815322,None
39230,1681815323,None
39231,1681815324,None
39232,1681815325,None
39233,1681815326,None
39234,1681815327,None
39235,1681815328,None
39236,1681815329,None
39237,1681815330,None
39238,1681815331,None
39239,1681815332,None
39240,1681815333,None
39241,1681815334,None
39242,1681815335,None
39243,1681815336,None
39244,1681815337,None
39245,1681815338,None
39246,1681815339,None
39247,1681815340,None
39248,1681815341,None
39249,1681815342,None
39250,1681815343,None
39251,1681815344,None
39252,1681815345,None
39253,1681815346,None
39254,1681815347,None
39255,1681815348,None
39256,1681815349,None
39257,1681815350,None
39258,1681815351,None
39259,1681815352,None
39260,1681815353,None
39261,1681815354,None
39262,1681815355,None
39263,1681815356,None
39264,1681815357,None
39265,1681815358,None
39266,1681815359,None
39267,1681815360,None
39268,1681815361,None
39269,1681815362,None
39270,1681815363,None
39271,1681815364,None
39272,1681815365,None
39273,1681815366,None
39274,1681815367,None
39275,1681815368,None
39276,1681815369,None
39277,1681815370,None
39278,1681815371,None
39279,1681815372,None
39280,1681815373,None
39281,1681815374,None
39282,1681815375,None
39283,1681815376,None
39284,1681815377,None
39285,1681815378,None
39286,1681815379,None
39287,1681815380,None
39288,1681815381,None
39289,1681815382,None
39290,1681815383,None
39291,1681815384,None
39292,1681815385,None
39293,1681815386,None
39294,1681815387,None
39295,1681815388,None
39296,1681815389,None
39297,1681815390,None
39298,1681815391,None
39299,1681815392,None
39300,1681815393,None
39301,1681815394,None
39302,1681815395,None
39303,1681815396,None
39304,1681815397,None
39305,1681815398,None
39306,1681815399,None
39307,1681815400,None
39308,1681815401,None
39309,1681815402,None
39310,1681815403,None
39311,1681815404,None
39312,1681815405,None
39313,1681815406,None
39314,1681815407,None
39315,1681815408,None
39316,1681815409,None
39317,1681815410,None
39318,1681815411,None
39319,1681815412,None
39320,1681815413,None
39321,1681815414,None
39322,1681815415,None
39323,1681815416,None
39324,1681815417,None
39325,1681815418,None
39326,1681815419,None
39327,1681815420,None
39328,1681815421,None
39329,1681815422,None
39330,1681815423,None
39331,1681815424,None
39332,1681815425,None
39333,1681815426,None
39334,1681815427,None
39335,1681815428,None
39336,1681815429,None
39337,1681815430,None
39338,1681815431,None
39339,1681815432,None
39340,1681815433,None
39341,1681815434,None
39342,1681815435,None
39343,1681815436,None
39344,1681815437,None
39345,1681815438,None
39346,1681815439,None
39347,1681815440,None
39348,1681815441,None
39349,1681815442,None
39350,1681815443,None
39351,1681815444,None
39352,1681815445,None
39353,1681815446,None
39354,1681815447,None
39355,1681815448,None
39356,1681815449,None
39357,1681815450,None
39358,1681815451,None
39359,1681815452,None
39360,1681815453,None
39361,1681815454,None
39362,1681815455,None
39363,1681815456,None
39364,1681815457,None
39365,1681815458,None
39366,1681815459,None
39367,1681815460,None
39368,1681815461,None
39369,1681815462,None
39370,1681815463,None
39371,1681815464,None
39372,1681815465,None
39373,1681815466,None
39374,1681815467,None
39375,1681815468,None
39376,1681815469,None
39377,1681815470,None
39378,1681815471,None
39379,1681815472,None
39380,1681815473,None
39381,1681815474,None
39382,1681815475,None
39383,1681815476,None
39384,1681815477,None
39385,1681815478,None
39386,1681815479,None
39387,1681815480,None
39388,1681815481,None
39389,1681815482,None
39390,1681815483,None
39391,1681815484,None
39392,1681815485,None
39393,1681815486,None
39394,1681815487,None
39395,1681815488,None
39396,1681815489,None
39397,1681815490,None
39398,1681815491,None
39399,1681815492,None
39400,1681815493,None
39401,1681815494,None
39402,1681815495,None
39403,1681815496,None
39404,1681815497,None
39405,1681815498,None
39406,1681815499,None
39407,1681815500,None
39408,1681815501,None
39409,1681815502,None
39410,1681815503,None
39411,1681815504,None
39412,1681815505,None
39413,1681815506,None
39414,1681815507,None
39415,1681815508,None
39416,1681815509,None
39417,1681815510,None
39418,1681815511,None
39419,1681815512,None
39420,1681815513,None
39421,1681815514,None
39422,1681815515,None
39423,1681815516,None
39424,1681815517,None
39425,1681815518,None
39426,1681815519,None
39427,1681815520,None
39428,1681815521,None
39429,1681815522,None
39430,1681815523,None
39431,1681815524,None
39432,1681815525,None
39433,1681815526,None
39434,1681815527,None
39435,1681815528,None
39436,1681815529,None
39437,1681815530,None
39438,1681815531,None
39439,1681815532,None
39440,1681815533,None
39441,1681815534,None
39442,1681815535,None
39443,1681815536,None
39444,1681815537,None
39445,1681815538,None
39446,1681815539,None
39447,1681815540,None
39448,1681815541,None
39449,1681815542,None
39450,1681815543,None
39451,1681815544,None
39452,1681815545,None
39453,1681815546,None
39454,1681815547,None
39455,1681815548,None
39456,1681815549,None
39457,1681815550,None
39458,1681815551,None
39459,1681815552,None
39460,1681815553,None
39461,1681815554,None
39462,1681815555,None
39463,1681815556,None
39464,1681815557,None
39465,1681815558,None
39466,1681815559,None
39467,1681815560,None
39468,1681815561,None
39469,1681815562,None
39470,1681815563,None
39471,1681815564,None
39472,1681815565,None
39473,1681815566,None
39474,1681815567,None
39475,1681815568,None
39476,1681815569,None
39477,1681815570,None
39478,1681815571,None
39479,1681815572,None
39480,1681815573,None
39481,1681815574,None
39482,1681815575,None
39483,1681815576,None
39484,1681815577,None
39485,1681815578,None
39486,1681815579,None
39487,1681815580,None
39488,1681815581,None
39489,1681815582,None
39490,1681815583,None
39491,1681815584,None
39492,1681815585,None
39493,1681815586,None
39494,1681815587,None
39495,1681815588,None
39496,1681815589,None
39497,1681815590,None
39498,1681815591,None
39499,1681815592,None
39500,1681815593,None
39501,1681815594,None
39502,1681815595,None
39503,1681815596,None
39504,1681815597,None
39505,1681815598,None
39506,1681815599,None
39507,1681815600,None
39508,1681815601,None
39509,1681815602,None
39510,1681815603,None
39511,1681815604,None
39512,1681815605,None
39513,1681815606,None
39514,1681815607,None
39515,1681815608,None
39516,1681815609,None
39517,1681815610,None
39518,1681815611,None
39519,1681815612,None
39520,1681815613,None
39521,1681815614,None
39522,1681815615,None
39523,1681815616,None
39524,1681815617,None
39525,1681815618,None
39526,1681815619,None
39527,1681815620,None
39528,1681815621,None
39529,1681815622,None
39530,1681815623,None
39531,1681815624,None
39532,1681815625,None
39533,1681815626,None
39534,1681815627,None
39535,1681815628,None
39536,1681815629,None
39537,1681815630,None
39538,1681815631,None
39539,1681815632,None
39540,1681815633,None
39541,1681815634,None
39542,1681815635,None
39543,1681815636,None
39544,1681815637,None
39545,1681815638,None
39546,1681815639,None
39547,1681815640,None
39548,1681815641,None
39549,1681815642,None
39550,1681815643,None
39551,1681815644,None
39552,1681815645,None
39553,1681815646,None
39554,1681815647,None
39555,1681815648,None
39556,1681815649,None
39557,1681815650,None
39558,1681815651,None
39559,1681815652,None
39560,1681815653,None
39561,1681815654,None
39562,1681815655,None
39563,1681815656,None
39564,1681815657,None
39565,1681815658,None
39566,1681815659,None
39567,1681815660,None
39568,1681815661,None
39569,1681815662,None
39570,1681815663,None
39571,1681815664,None
39572,1681815665,None
39573,1681815666,None
39574,1681815667,None
39575,1681815668,None
39576,1681815669,None
39577,1681815670,None
39578,1681815671,None
39579,1681815672,None
39580,1681815673,None
39581,1681815674,None
39582,1681815675,None
39583,1681815676,None
39584,1681815677,None
39585,1681815678,None
39586,1681815679,None
39587,1681815680,None
39588,1681815681,None
39589,1681815682,None
39590,1681815683,None
39591,1681815684,None
39592,1681815685,None
39593,1681815686,None
39594,1681815687,None
39595,1681815688,None
39596,1681815689,None
39597,1681815690,None
39598,1681815691,None
39599,1681815692,None
39600,1681815693,None
39601,1681815694,None
39602,1681815695,None
39603,1681815696,None
39604,1681815697,None
39605,1681815698,None
39606,1681815699,None
39607,1681815700,None
39608,1681815701,None
39609,1681815702,None
39610,1681815703,None
39611,1681815704,None
39612,1681815705,None
39613,1681815706,None
39614,1681815707,None
39615,1681815708,None
39616,1681815709,None
39617,1681815710,None
39618,1681815711,None
39619,1681815712,None
39620,1681815713,None
39621,1681815714,None
39622,1681815715,None
39623,1681815716,None
39624,1681815717,None
39625,1681815718,None
39626,1681815719,None
39627,1681815720,None
39628,1681815721,None
39629,1681815722,None
39630,1681815723,None
39631,1681815724,None
39632,1681815725,None
39633,1681815726,None
39634,1681815727,None
39635,1681815728,None
39636,1681815729,None
39637,1681815730,None
39638,1681815731,None
39639,1681815732,None
39640,1681815733,None
39641,1681815734,None
39642,1681815735,None
39643,1681815736,None
39644,1681815737,None
39645,1681815738,None
39646,1681815739,None
39647,1681815740,None
39648,1681815741,None
39649,1681815742,None
39650,1681815743,None
39651,1681815744,None
39652,1681815745,None
39653,1681815746,None
39654,1681815747,None
39655,1681815748,None
39656,1681815749,None
39657,1681815750,None
39658,1681815751,None
39659,1681815752,None
39660,1681815753,None
39661,1681815754,None
39662,1681815755,None
39663,1681815756,None
39664,1681815757,None
39665,1681815758,None
39666,1681815759,None
39667,1681815760,None
39668,1681815761,None
39669,1681815762,None
39670,1681815763,None
39671,1681815764,None
39672,1681815765,None
39673,1681815766,None
39674,1681815767,None
39675,1681815768,None
39676,1681815769,None
39677,1681815770,None
39678,1681815771,None
39679,1681815772,None
39680,1681815773,None
39681,1681815774,None
39682,1681815775,None
39683,1681815776,None
39684,1681815777,None
39685,1681815778,None
39686,1681815779,None
39687,1681815780,None
39688,1681815781,None
39689,1681815782,None
39690,1681815783,None
39691,1681815784,None
39692,1681815785,None
39693,1681815786,None
39694,1681815787,None
39695,1681815788,None
39696,1681815789,None
39697,1681815790,None
39698,1681815791,None
39699,1681815792,None
39700,1681815793,None
39701,1681815794,None
39702,1681815795,None
39703,1681815796,None
39704,1681815797,None
39705,1681815798,None
39706,1681815799,None
39707,1681815800,None
39708,1681815801,None
39709,1681815802,None
39710,1681815803,None
39711,1681815804,None
39712,1681815805,None
39713,1681815806,None
39714,1681815807,None
39715,1681815808,None
39716,1681815809,None
39717,1681815810,None
39718,1681815811,None
39719,1681815812,None
39720,1681815813,None
39721,1681815814,None
39722,1681815815,None
39723,1681815816,None
39724,1681815817,None
39725,1681815818,None
39726,1681815819,None
39727,1681815820,None
39728,1681815821,None
39729,1681815822,None
39730,1681815823,None
39731,1681815824,None
39732,1681815825,None
39733,1681815826,None
39734,1681815827,None
39735,1681815828,None
39736,1681815829,None
39737,1681815830,None
39738,1681815831,None
39739,1681815832,None
39740,1681815833,None
39741,1681815834,None
39742,1681815835,None
39743,1681815836,None
39744,1681815837,None
39745,1681815838,None
39746,1681815839,None
39747,1681815840,None
39748,1681815841,None
39749,1681815842,None
39750,1681815843,None
39751,1681815844,None
39752,1681815845,None
39753,1681815846,None
39754,1681815847,None
39755,1681815848,None
39756,1681815849,None
39757,1681815850,None
39758,1681815851,None
39759,1681815852,None
39760,1681815853,None
39761,1681815854,None
